web-scraper-order,web-scraper-start-url,course_link,course_link-href,skills,description,title
"1574267346-1809","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Particle Accelerators (NPAP MOOC)Lund UniversityCOURSE5(8)Intermediate LevelIntermediate","https://www.coursera.org/learn/introduction-particle-accelerators","[]","null","Introduction to Particle Accelerators (NPAP MOOC)"
"1574267758-1847","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Python Programming: A Concise IntroductionWesleyan UniversityCOURSE4.6(2,332)83kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/python-programming-introduction","[{""skills"":""Python Syntax And Semantics""},{""skills"":""Python Libraries""},{""skills"":""Computer Programming""},{""skills"":""Python Programming""}]","","Python Programming: A Concise Introduction"
"1574267787-1855","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to User Experience DesignGeorgia Institute of TechnologyCOURSE4.5(1,666)68kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/user-experience-design","[{""skills"":""Usability""},{""skills"":""User Experience (UX)""},{""skills"":""User Experience Design (UXD)""},{""skills"":""User Interface""}]","","Introduction to User Experience Design"
"1574267192-1767","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Linear Regression in R for Public HealthImperial College LondonCOURSE4.8(86)2kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/linear-regression-r-public-health","[{""skills"":""Correlation And Dependence""},{""skills"":""Linear Regression""},{""skills"":""R Programming""}]","","Linear Regression in R for Public Health"
"1574267712-1834","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to iOS App Development with Swift 5LearnQuestCOURSE4.7(3)Intermediate LevelIntermediate","https://www.coursera.org/learn/ios-app-development-swift-5","[]","","Introduction to iOS App Development with Swift 5"
"1574268222-1910","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=2&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Genomic TechnologiesJohns Hopkins UniversityCOURSE4.5(1,830)34kstudentsMixed LevelMixed","https://www.coursera.org/learn/introduction-genomics","[{""skills"":""Bioinformatics""},{""skills"":""Statistics""},{""skills"":""Data Science""},{""skills"":""Computational Biology""}]","","Introduction to Genomic Technologies"
"1574267350-1810","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Faecal Sludge ManagementÉcole Polytechnique Fédérale de LausanneCOURSE4.8(272)5.4kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/faecalsludge","[]","null","Introduction to Faecal Sludge Management"
"1574267322-1801","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Global Energy and Climate PolicySOAS University of LondonCOURSE4.6(144)7.2kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/globalenergyandclimatepolicy","[]","","Global Energy and Climate Policy"
"1574267336-1806","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big Data: adquisición y almacenamiento de datosUniversitat Autònoma de BarcelonaCOURSE4.5(61)1.5kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos","[]","","Big Data: adquisición y almacenamiento de datos"
"1574267370-1816","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Ruby on Rails: An IntroductionJohns Hopkins UniversityCOURSE4.5(1,731)66kstudentsMixed LevelMixed","https://www.coursera.org/learn/ruby-on-rails-intro","[{""skills"":""Ruby (Programming Language)""},{""skills"":""Ruby On Rails""},{""skills"":""Heroku""}]","null","Ruby on Rails: An Introduction"
"1574267399-1819","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Managing G SuiteGoogle CloudCOURSE4.7(177)Beginner LevelBeginner","https://www.coursera.org/learn/managing-g-suite","[]","null","Managing G Suite"
"1574267153-1756","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Cloud Computing Applications, Part 1: Cloud Systems and InfrastructureUniversity of Illinois at Urbana-ChampaignCOURSE4.1(460)31kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/cloud-applications-part1","[{""skills"":""Cloud Infrastructure""},{""skills"":""Cloud Applications""},{""skills"":""Cloud Storage""},{""skills"":""Cloud Computing""}]","","Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure"
"1574267795-1858","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Programming in CDuke UniversitySPECIALIZATION4.6(1,449)49kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/c-programming","[{""skills"":""C Programming""},{""skills"":""Compiler""},{""skills"":""Debugging""}]","","Introduction to Programming in C Specialization"
"1574267286-1792","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=15&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","HPV-Associated Oral and Throat Cancer: What You Need to KnowIcahn School of Medicine at Mount SinaiCOURSE4.7(106)4.7kstudentsMixed LevelMixed","https://www.coursera.org/learn/hpv-oral-throat-cancer","[]","","HPV-Associated Oral and Throat Cancer: What You Need to Know"
"1574267338-1807","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big Data – Introducción al uso práctico de datos masivosUniversitat Autònoma de BarcelonaSPECIALIZATION4.5(309)4.9kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/big-data-introduccion","[]","","Big Data – Introducción al uso práctico de datos masivos  Specialization"
"1574267844-1873","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=6&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Probability and DataDuke UniversityCOURSE4.7(3,348)140kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/probability-intro","[{""skills"":""Statistics""},{""skills"":""R Programming""},{""skills"":""Rstudio""},{""skills"":""Exploratory Data Analysis""}]","","Introduction to Probability and Data"
"1574267248-1781","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Structures and PerformanceUniversity of California San DiegoCOURSE4.8(1,657)54kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/data-structures-optimizing-performance","[{""skills"":""Trees (Data Structures)""},{""skills"":""Data Structure""},{""skills"":""Linked List""},{""skills"":""Binary Tree""}]","","Data Structures and Performance"
"1574267718-1835","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to advanced tomographyTechnical University of Denmark (DTU)COURSE5(3)Mixed LevelMixed","https://www.coursera.org/learn/cinemaxe","[]","","Introduction to advanced tomography"
"1574267693-1828","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Programming FundamentalsDuke UniversityCOURSE4.7(1,372)40kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/programming-fundamentals","[{""skills"":""Algorithms""},{""skills"":""Programming Language Concepts""},{""skills"":""Problem Solving""},{""skills"":""C Programming""}]","","Programming Fundamentals"
"1574267276-1789","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=15&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Applied Data Science with PythonUniversity of MichiganSPECIALIZATION4.5(15,331)370kstudentsIntermediate LevelIntermediate","https://www.coursera.org/specializations/data-science-python","[{""skills"":""Text Mining""},{""skills"":""Python Programming""},{""skills"":""Pandas""},{""skills"":""Matplotlib""}]","","Applied Data Science with Python Specialization"
"1574267761-1848","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to battery-management systemsUniversity of Colorado SystemCOURSE4.8(265)5.9kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/battery-management-systems","[]","","Introduction to battery-management systems"
"1574267244-1780","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Science for Business InnovationEIT Digital COURSE3.7(9)Beginner LevelBeginner","https://www.coursera.org/learn/data-science-for-business-innovation","[{""skills"":""Data Science""},{""skills"":""Business Analytics""},{""skills"":""Decision-Making""},{""skills"":""Data Analysis""},{""skills"":""Big Data""}]","","Data Science for Business Innovation"
"1574267778-1853","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Structured Query Language (SQL)University of MichiganCOURSE4.8(1,403)42kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/intro-sql","[{""skills"":""Phpmyadmin""},{""skills"":""MySQL""},{""skills"":""Relational Database""},{""skills"":""SQL""}]","","Introduction to Structured Query Language (SQL)"
"1574267875-1882","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","The R Programming EnvironmentJohns Hopkins UniversityCOURSE4.4(890)34kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/r-programming-environment","[{""skills"":""Data Manipulation""},{""skills"":""Regular Expression (REGEX)""},{""skills"":""R Programming""},{""skills"":""Rstudio""}]","","The R Programming Environment"
"1574267899-1888","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Machine Learning with Tensorflow on Google Cloud PlatformGoogle CloudCOURSE4.5(2,383)21kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp","[{""skills"":""Machine Learning""},{""skills"":""Google Cloud Platform""},{""skills"":""Feature Engineering""},{""skills"":""Tensorflow""},{""skills"":""Cloud Computing""}]","","Serverless Machine Learning with Tensorflow on Google Cloud Platform"
"1574267356-1812","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Single Variable CalculusUniversity of PennsylvaniaCOURSE4.8(142)19kstudentsMixed LevelMixed","https://www.coursera.org/learn/discrete-calculus","[]","null","Single Variable Calculus"
"1574267144-1753","https://www.coursera.org/search?query=introduction%20to%20data%20science&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B0%5D=Beginner&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B1%5D=Intermediate&indices%5Bprod_all_products_term_optimization%5D%5BrefinementList%5D%5BproductDifficultyLevel%5D%5B2%5D=Mixed&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Videojuegos: ¿de qué hablamos?Universitat Autònoma de BarcelonaCOURSE4.3(348)8.6kstudentsMixed LevelMixed","https://www.coursera.org/learn/videojuegos-intro","[{""skills"":""Computer Programming""},{""skills"":""Video Game Development""},{""skills"":""Video Game Design""},{""skills"":""Game Design""}]","","Videojuegos: ¿de qué hablamos?"
