web-scraper-order,web-scraper-start-url,course_link,course_link-href,skills,description,title
"1574262936-1270","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=21&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Computer Vision with Watson and OpenCVIBMCOURSE4.5(153)3.1kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/introduction-computer-vision-watson-opencv","[{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Opencv""},{""skills"":""Computer Vision""},{""skills"":""watson""}]","","Introduction to Computer Vision with Watson and OpenCV"
"1574263133-1325","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=15&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Deep Neural Networks with PyTorchIBMCOURSE4.7(19)Intermediate LevelIntermediate","https://www.coursera.org/learn/deep-neural-networks-with-pytorch","[]","","Deep Neural Networks with PyTorch"
"1574262621-1184","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=29&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Emotions: a Philosophical IntroductionUniversitat Autònoma de BarcelonaCOURSE4.2(220)24kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/emotions","[]","","Emotions: a Philosophical Introduction"
"1574263323-1377","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Launching into Machine Learning en EspañolGoogle CloudCOURSE4.6(30)Intermediate LevelIntermediate","https://www.coursera.org/learn/launching-machine-learning-es","[]","","Launching into Machine Learning en Español"
"1574263250-1358","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimizationdeeplearning.aiCOURSE4.9(40,161)210kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/deep-neural-network","[{""skills"":""Hyperparameter""},{""skills"":""Tensorflow""},{""skills"":""Hyperparameter Optimization""},{""skills"":""Deep Learning""}]","","Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization"
"1574262717-1210","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=27&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Project: Predict Sales Revenue with scikit-learnRhymeCOURSE3(2)Beginner LevelBeginner","https://www.coursera.org/learn/scikit-learn-simple-linear-regression","[{""skills"":""Machine Learning""},{""skills"":""Data Visualization (DataViz)""},{""skills"":""Linear Regression""},{""skills"":""Exploratory Data Analysis""},{""skills"":""Scikit-Learn""}]","","Project: Predict Sales Revenue with scikit-learn"
"1574263309-1374","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Launching into Machine Learning auf DeutschGoogle CloudCOURSE4(2)Intermediate LevelIntermediate","https://www.coursera.org/learn/launching-machine-learning-de","[]","","Launching into Machine Learning in German"
"1574263224-1351","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to Portfolio Construction and Analysis with PythonEDHEC Business SchoolCOURSE4.9(43)2.8kstudentsMixed LevelMixed","https://www.coursera.org/learn/introduction-portfolio-construction-python","[]","","Introduction to Portfolio Construction and Analysis with Python"
"1574262557-1167","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=31&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Foundations for Global Health RespondersUniversity of Colorado SystemCOURSE4.8(21)2.9kstudentsMixed LevelMixed","https://www.coursera.org/learn/ghresponder","[]","","Foundations for Global Health Responders"
"1574263514-1427","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Mathematics for Machine Learning: PCAImperial College LondonCOURSE4(1,144)25kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/pca-machine-learning","[{""skills"":""Python Programming""},{""skills"":""Principal Component Analysis (PCA)""},{""skills"":""Projection Matrix""},{""skills"":""Mathematical Optimization""}]","","Mathematics for Machine Learning: PCA"
"1574262769-1224","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=25&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Intro to TensorFlow auf DeutschGoogle CloudCOURSE5(1)Intermediate LevelIntermediate","https://www.coursera.org/learn/intro-tensorflow-de","[]","","Intro to TensorFlow in German"
"1574263538-1434","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=4&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Engineering with GCPGoogle CloudPROFESSIONAL CERTIFICATE4.5(9,381)93kstudentsIntermediate LevelIntermediate","https://www.coursera.org/professional-certificates/gcp-data-engineering","[]","","Data Engineering with GCP Professional Certificate"
"1574263358-1386","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Machine Learning con TensorFlow en GCPGoogle CloudCOURSE4.6(13)Intermediate LevelIntermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-es","[]","","Serverless Machine Learning con TensorFlow en GCP"
"1574263188-1341","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Matrix MethodsUniversity of MinnesotaCOURSE4.7(9)Intermediate LevelIntermediate","https://www.coursera.org/learn/matrix-methods","[]","","Matrix Methods"
"1574262795-1231","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=25&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Data Analysis with Google BigQuery and Cloud Dataflow en FrançaisGoogle CloudCOURSE4.3(4)Intermediate LevelIntermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-fr","[]","","Serverless Data Analysis with Google BigQuery and Cloud Dataflow in English"
"1574262773-1225","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=25&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Building Resilient Streaming Systems on Google Cloud Platform auf DeutschGoogle CloudCOURSEIntermediate LevelIntermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp-de","[]","","Building Resilient Streaming Systems on Google Cloud Platform in English"
"1574263481-1419","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=6&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Launching into Machine LearningGoogle CloudCOURSE4.6(3,038)17kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/launching-machine-learning","[{""skills"":""Tensorflow""},{""skills"":""Bigquery""},{""skills"":""Machine Learning""},{""skills"":""Data Cleansing""}]","","Launching into Machine Learning"
"1574263527-1431","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Bayesian Methods for Machine LearningNational Research University Higher School of EconomicsCOURSE4.6(430)30kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/bayesian-methods-in-machine-learning","[{""skills"":""Bayesian Optimization""},{""skills"":""Gaussian Process""},{""skills"":""Markov Chain Monte Carlo (MCMC)""},{""skills"":""Variational Bayesian Methods""}]","","Bayesian Methods for Machine Learning"
"1574262961-1276","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=20&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Building Resilient Streaming Systems on Google Cloud PlatformGoogle CloudCOURSE4.7(1,872)18kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/building-resilient-streaming-systems-gcp","[{""skills"":""Bigquery""},{""skills"":""Bigtable""},{""skills"":""Dataflow""},{""skills"":""Publish–Subscribe Pattern""}]","","Building Resilient Streaming Systems on Google Cloud Platform"
"1574262856-1248","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Finding Mutations in DNA and Proteins (Bioinformatics VI)University of California San DiegoCOURSE4.6(41)6.5kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/dna-mutations","[]","","Finding Mutations in DNA and Proteins (Bioinformatics VI)"
"1574263375-1391","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data for Machine LearningAlberta Machine Intelligence InstituteCOURSE4.3(4)Intermediate LevelIntermediate","https://www.coursera.org/learn/data-machine-learning","[{""skills"":""Statistical Analysis""},{""skills"":""Machine Learning""},{""skills"":""Python Programming""},{""skills"":""Computer Programming""},{""skills"":""Linear Algebra""}]","","Data for Machine Learning"
"1574263351-1384","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","How Google does Machine Learning em Português BrasileiroGoogle CloudCOURSE4.8(46)Intermediate LevelIntermediate","https://www.coursera.org/learn/google-machine-learning-br","[]","","How Google does Machine Learning em Português Brasileiro"
"1574263171-1335","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=14&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud PlatformGoogle CloudCOURSE4.6(3,915)24kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp","[{""skills"":""Google Cloud Dataproc""},{""skills"":""Application Programming Interfaces (API)""},{""skills"":""Machine Learning""}]","","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform"
"1574263217-1349","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Sequences, Time Series and Predictiondeeplearning.aiCOURSE4.6(793)13kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction","[{""skills"":""Forecasting""},{""skills"":""Machine Learning""},{""skills"":""Tensorflow""},{""skills"":""Time Series""},{""skills"":""prediction""}]","","Sequences, Time Series and Prediction"
"1574262570-1171","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=31&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Teaching Impacts of Technology: Workplace of the FutureUniversity of California San DiegoCOURSEBeginner LevelBeginner","https://www.coursera.org/learn/teach-impacts-technology-workplace-future","[]","","Teaching Impacts of Technology: Workplace of the Future"
